Project,Build,Runtime,Architecture,Tiered,Ready2Run,PreJIT,ZipSize,MemorySize,Runs,Init,Cold Used,Total Warm Used (100),Cost (µ$)
Minimal,Minimal-Net6-x64-NoTC-NoR2R-YesPreJIT-01024,dotnet6,x86_64,no,no,yes,18308,1024MB,100,264.837,57.499,115.592,23.0848557697
Minimal,Minimal-Net6-x64-NoTC-NoR2R-YesPreJIT-00128,dotnet6,x86_64,no,no,yes,18308,128MB,100,263.751,589.154,377.983,22.21487402974
Minimal,Minimal-Net6-x64-NoTC-NoR2R-YesPreJIT-01769,dotnet6,x86_64,no,no,yes,18308,1769MB,100,263.404,36.576,115.931,24.591041658042315
Minimal,Minimal-Net6-x64-NoTC-NoR2R-YesPreJIT-00256,dotnet6,x86_64,no,no,yes,18308,256MB,100,261.539,303.326,151.203,22.093872954405
Minimal,Minimal-Net6-x64-NoTC-NoR2R-YesPreJIT-00512,dotnet6,x86_64,no,no,yes,18308,512MB,100,261.898,130.769,119.083,22.2821041642
Minimal,Minimal-Net6-x64-NoTC-NoR2R-YesPreJIT-05120,dotnet6,x86_64,no,no,yes,18308,5120MB,100,240.974,35.015,118.387,32.98348390025
Minimal,Minimal-Net6-x64-NoTC-YesR2R-NoPreJIT-01024,dotnet6,x86_64,no,yes,no,15312,1024MB,100,238.882,58.552,115.63,23.10303413939
Minimal,Minimal-Net6-x64-NoTC-YesR2R-NoPreJIT-00128,dotnet6,x86_64,no,yes,no,15312,128MB,100,236.531,596.611,382.274,22.239347412020003
Minimal,Minimal-Net6-x64-NoTC-YesR2R-NoPreJIT-01769,dotnet6,x86_64,no,yes,no,15312,1769MB,100,237.646,37.355,117.742,24.665605272338514
Minimal,Minimal-Net6-x64-NoTC-YesR2R-NoPreJIT-00256,dotnet6,x86_64,no,yes,no,15312,256MB,100,241.61,304.161,151.009,22.096545876417498
Minimal,Minimal-Net6-x64-NoTC-YesR2R-NoPreJIT-00512,dotnet6,x86_64,no,yes,no,15312,512MB,100,238.777,134.631,120.778,22.328416756825
Minimal,Minimal-Net6-x64-NoTC-YesR2R-NoPreJIT-05120,dotnet6,x86_64,no,yes,no,15312,5120MB,100,216.408,35.931,118.86,33.099250798449994
Minimal,Minimal-Net6-x64-NoTC-YesR2R-YesPreJIT-01024,dotnet6,x86_64,no,yes,yes,15312,1024MB,100,266.134,55.825,117.214,23.08399076797
Minimal,Minimal-Net6-x64-NoTC-YesR2R-YesPreJIT-00128,dotnet6,x86_64,no,yes,yes,15312,128MB,100,262.63,581.53,366.414,22.174886449765
Minimal,Minimal-Net6-x64-NoTC-YesR2R-YesPreJIT-01769,dotnet6,x86_64,no,yes,yes,15312,1769MB,100,264.895,35.336,117.239,24.593011056512353
Minimal,Minimal-Net6-x64-NoTC-YesR2R-YesPreJIT-00256,dotnet6,x86_64,no,yes,yes,15312,256MB,100,260.008,293.744,144.135,22.02450031566
Minimal,Minimal-Net6-x64-NoTC-YesR2R-YesPreJIT-00512,dotnet6,x86_64,no,yes,yes,15312,512MB,100,265.012,127.437,124.986,22.303529207049998
Minimal,Minimal-Net6-x64-NoTC-YesR2R-YesPreJIT-05120,dotnet6,x86_64,no,yes,yes,15312,5120MB,100,242.095,34.442,118.142,32.91530043055
Minimal,Minimal-Net6-x64-YesTC-NoR2R-NoPreJIT-01024,dotnet6,x86_64,yes,no,no,18309,1024MB,100,213.085,33.173,135.344,23.00861395055
Minimal,Minimal-Net6-x64-YesTC-NoR2R-NoPreJIT-00128,dotnet6,x86_64,yes,no,no,18309,128MB,100,212.92,378.373,2017.321,25.19103810705625
Minimal,Minimal-Net6-x64-YesTC-NoR2R-NoPreJIT-01769,dotnet6,x86_64,yes,no,no,18309,1769MB,100,215.754,24.164,132.651,24.715064814616778
Minimal,Minimal-Net6-x64-YesTC-NoR2R-NoPreJIT-00256,dotnet6,x86_64,yes,no,no,18309,256MB,100,215.461,181.2,455.861,22.854426142174997
Minimal,Minimal-Net6-x64-YesTC-NoR2R-NoPreJIT-00512,dotnet6,x86_64,yes,no,no,18309,512MB,100,213.532,75.87,168.364,22.235286570565002
Minimal,Minimal-Net6-x64-YesTC-NoR2R-NoPreJIT-05120,dotnet6,x86_64,yes,no,no,18309,5120MB,100,198.771,24.094,130.145,33.0532257064
Minimal,Minimal-Net6-x64-YesTC-NoR2R-YesPreJIT-01024,dotnet6,x86_64,yes,no,yes,18309,1024MB,100,237.283,28.382,136.299,22.94467882268
Minimal,Minimal-Net6-x64-YesTC-NoR2R-YesPreJIT-00128,dotnet6,x86_64,yes,no,yes,18309,128MB,100,235.559,352.305,2047.387,25.19936770704875
Minimal,Minimal-Net6-x64-YesTC-NoR2R-YesPreJIT-01769,dotnet6,x86_64,yes,no,yes,18309,1769MB,100,240.121,22.007,133.539,24.678541686557647
Minimal,Minimal-Net6-x64-YesTC-NoR2R-YesPreJIT-00256,dotnet6,x86_64,yes,no,yes,18309,256MB,100,235.264,164.244,456.169,22.78506017011
Minimal,Minimal-Net6-x64-YesTC-NoR2R-YesPreJIT-00512,dotnet6,x86_64,yes,no,yes,18309,512MB,100,235.874,66.424,160.625,22.092077950815
Minimal,Minimal-Net6-x64-YesTC-NoR2R-YesPreJIT-05120,dotnet6,x86_64,yes,no,yes,18309,5120MB,100,224.996,22.341,128.809,32.7958251916
Minimal,Minimal-Net6-x64-YesTC-YesR2R-NoPreJIT-01024,dotnet6,x86_64,yes,yes,no,15313,1024MB,100,212.556,32.968,135.8,23.01280395893
Minimal,Minimal-Net6-x64-YesTC-YesR2R-NoPreJIT-00128,dotnet6,x86_64,yes,yes,no,15313,128MB,100,212.047,374.091,2036.883,25.222871920723748
Minimal,Minimal-Net6-x64-YesTC-YesR2R-NoPreJIT-01769,dotnet6,x86_64,yes,yes,no,15313,1769MB,100,215.099,24.284,134.771,24.77958564841079
Minimal,Minimal-Net6-x64-YesTC-YesR2R-NoPreJIT-00256,dotnet6,x86_64,yes,yes,no,15313,256MB,100,213.559,181.827,454.268,22.85039863412
Minimal,Minimal-Net6-x64-YesTC-YesR2R-NoPreJIT-00512,dotnet6,x86_64,yes,yes,no,15313,512MB,100,211.983,73.444,159.517,22.141343049345
Minimal,Minimal-Net6-x64-YesTC-YesR2R-NoPreJIT-05120,dotnet6,x86_64,yes,yes,no,15313,5120MB,100,199.368,23.856,124.751,32.58391643445
Minimal,Minimal-Net6-x64-YesTC-YesR2R-YesPreJIT-01024,dotnet6,x86_64,yes,yes,yes,15313,1024MB,100,234.934,28.376,134.095,22.907853749029996
Minimal,Minimal-Net6-x64-YesTC-YesR2R-YesPreJIT-00128,dotnet6,x86_64,yes,yes,yes,15313,128MB,100,233.797,349.38,2044.238,25.186713723407504
Minimal,Minimal-Net6-x64-YesTC-YesR2R-YesPreJIT-01769,dotnet6,x86_64,yes,yes,yes,15313,1769MB,100,235.542,21.583,133.123,24.654353212074025
Minimal,Minimal-Net6-x64-YesTC-YesR2R-YesPreJIT-00256,dotnet6,x86_64,yes,yes,yes,15313,256MB,100,235.088,165.704,442.621,22.734693819377505
Minimal,Minimal-Net6-x64-YesTC-YesR2R-YesPreJIT-00512,dotnet6,x86_64,yes,yes,yes,15313,512MB,100,235.834,70.088,163.726,22.148451396895
Minimal,Minimal-Net6-x64-YesTC-YesR2R-YesPreJIT-05120,dotnet6,x86_64,yes,yes,yes,15313,5120MB,100,222.539,21.966,126.967,32.611066488750005
